javanese,ground_truth,generated,bertscore
Aneka werna ombean seger kasadia awit saka jus buah nganti rena-rena teh.,Berbagai macam minuman segar tersedia mulai dari jus buah sampai aneka teh.,""" Berbagai macam minuman segar terpopuler dari jus buah hingga berbagai macam teh. """,0.9284823536872864
"Dekwingi 10 Maret 2015, aku dijak anakku mangan awan ning kene. Aku pesen urang kremes lan jangan asem. Bener-bener enak. Lan sing spesial ning kene yaiku sambele, pedes nanging pancet gelem nambah. Jus blackberryne uga enak.","Kemarin 10 Maret 2015, saya diajak anak saya makan siang di sini. Saya pesan udang kremes dan sayur asam. Betul-betul enak. Dan yang spesial di sini adalah sambalnya, pedas tapi tetap mau menambah. Jus blackberrynya juga enak.","""Kemarin 10 Maret 2015, saya dijak anak saya makan siang di sini. Saya pesen udang kremes dan jangan asam. Bener-bener enak. Dan yang spesial di sini adalah sambalnya, pedas tapi mau dongkol nambah. Jus blackberrynya juga enak.""",0.9626126289367676
Ndhuwe restoran kudu mewah rapi mosok iki lumuten jamuren pelayane kurang muasake mosok aku ditumpahi banyu sek ombeyane ana madune aku iki alergi madu,Punya restoran harus mewah rapi masa ini berlumut berjamur pelayan kurang memuaskan masa saya ditumpahkan air mana minumnya ada madu saya itu alergi madu,"""Memiliki restoran harus mewah rapi kalau ini lumayan jamuran pelayannya kurang memuaskan kalau aku ditumpahkan air segarnya ada madunya""",0.9145503640174866
"Aku nembe bae ganti kartu sing rusak, nanging tetep ora ana sinyal.","Saya baru saja ganti kartu yang rusak, tapi tetap tidak ada sinyal.","""Saya tadi siang ganti kartu yang rusak, tapi tetap tidak ada sinyal.""",0.962644636631012
Adohi narkoba yaiku salah siji cara sing isa digunakake kanggo ningkatake kualitas anak bangsa.,Jauhi narkoba adalah salah satu cara yang bisa digunakan untuk meningkatkan kualitas anak bangsa.,Jauhkan narkoba adalah salah satu cara yang bisa digunakan untuk meningkatkan kualitas anak bangsa.,0.9836856722831726
"Kafe iki ndhuweni arsitektur bangunan kang apik banget. Amarga penasaran, aku njupuk wektu muteri karo ngenteni panganan teka. Ana galeri sing kebak karo koleksi-koleksi kayu lan ing njaba galeri, katon pemandangan bandung saka ndhuwur. Ing sakitare uga akeh kursi kang digawe saka kayu lan uga watu-watu. Saka panganane, regane kalebu lumayan standar cocok karo kafe-kafe. Aku seneng suasanane.","Kafe ini memiliki arsitektur bangunan yang sangat bagus. Karena penasaran, saya meluangkan waktu berkeliling sembari menunggu makanan datang. Ada galeri yang penuh dengan koleksi-koleksi kayu dan di luar galeri, tampak pemandangan bandung dari ketinggian. Di sekitar banyak juga kursi terbuat dari kayu dan juga bebatuan. Dari sisi makanan, harganya termasuk relatif standar sesuai dengan cafe-cafe. Saya suka suasananya.","""Kafe ini memiliki arsitektur bangunan yang sangatlah bagus. Karena penasaran, saya antri waktu lewat dengan menunggu makanan datang. Ada galeri yang penuh dengan koleksi-koleksi kayu dan di luar galeri, terlihat pemandangan bandung dari atas. Di sekelilingnya juga banyak kursi yang dibuat dari kayu dan juga batu. Dari makanannya, harganya cukup standar sesuai dengan kafe-kafe. Saya suka suasanannya.""",0.9635363817214966
"Nganggoa kunci duplikat, bank bri ing tengah kutha dibobol maling, dhuwit rp 1 miliar muspra.","Gunakan kunci duplikat, bank bri di pusat kota dibobol maling, uang rp 1 miliar lenyap.","""Gunakan kunci duplikat, bank bri di tengah kota dibobol maling, uang rp 1 miliar muspra.""",0.9492061734199524
"Mbengi sekitar jam pituan dijak pelanggan marang panggonan mangan iki, umume sih panganane luwih akeh sek di goreng-goreng ngono kaya pithik, babat, usus, ati ampela, nanging miturutku sih rasane biasa wae, lan minyake ing panganan akeh banget. Nanging variane cukup akeh:","Malam sekitar jam tujuan diajak klien ke tempat makan ini, over all sih makanannya lebih banyak yang di goreng-goreng begitu kayak ayam, babat, usus, ati ampela, tapi menurut saya sih rasanya biasa saja, dan minyaknya di makanan terlalu banyak. Tapi variannya cukup banyak:","""Malam sekitar jam tujuh dijak pelanggan ke tempat makan ini, umumnya sih makanannya lebih banyak yang digoreng-goreng seperti ayam, babat, usus, hati ampela, tapi menurut saya sih rasanya biasa saja, dan minyanya di hidangan banyak sekali. Namun variannya cukup banyak:""",0.9584355354309082
"Hai angga, dingge penerbitan tiket owahan jadwal kudu nglakokne pembayaran disik ya.","Hai angga, untuk penerbitan tiket perubahan jadwal diharuskan melakukan pembayaran dulu ya.","""Hai angga, untuk penerbitan tiket jadwal harus melakukan pembayaran dulu ya.""",0.9478890895843506
Masku dodol iphone 8 kanggo tuku ps5,Kakak lelaki saya menjual iphone 8 untuk membeli ps5,"""Kasih dong iphone 8 buat beli ps5""",0.8779220581054688
Aku mbela-mbelani saka bogor 7 jam kanggo mangan sup buntute nanging aku enteni saka jam 8.30 hurung buka uga. Akhire aku teka jam 10.00. Pesen sup buntute hurung ana kanthi alesan mau mbengi rame dadi kokine isih kesel. Wow alesan macem apa kaya kuwi? Beda tenan wektu aku mangan 1 taun kepungkur ya. Panggonane reged tenan kaya ora niat ndhuwe usaha.,Saya bela-belain dari bogor 7 jam demi makan sup buntutnya tetapi saya tunggu dari jam 8.30 belum buka juga. Akhirnya saya datang jam 10.00. Pesan sup buntut belum ada dengan alasan tadi malam ramai jadi chefnya masih tepar. Wow alasan macam apa seperti itu? Beda sekali waktu saya makan 1 tahun yang lalu ya. Tempat sangat kotor seperti tidak niat punya usaha.,"""Saya berkunjung dari bogor 7 jam deh buat makan sup buntutnya tapi saya datangnya dari jam 8.30 belum buka juga.Akhirnya saya datang jam 10.00. Pesan sup buntutnya belum ada dengan alasan mau malam ramai jadi kotor masih kesel. Wow alasannya macam apa itu? Perbedaannya waktu saya makan 1 tahun lalu ya. Tempatnya kotor banget deh seperti tidak berniat punya usaha.""",0.9438014030456543
"Kanggo ngecek layanan mandiri verified by visa vbv ora isa lewat layanan mandiri call 14000, nanging mung isa lewat email lan kantor cabang bank mandiri.","Untuk pengecekan layanan mandiri verified by visa vbv tidak dapat melalui layanan mandiri call 14000, namun hanya bisa melalui email dan kantor cabang bank mandiri.","Untuk mengecek layanan mandiri verified by visa vbv tidak bisa melalui layanan mandiri call 14000, tetapi hanya bisa melalui email dan kantor cabang bank mandiri.",0.9867231249809265
"Kudu njajal nggo nyantai utawa mangan mbengi nang 18th iki, pemandangan sek katon ki apik lan sek dadi daya tarik nang 18th yaiku ndue mester kaca. Regane lumayan larang amarga panggonane ana ing trans hotel, namung unda-undi karo rasa kepenake.","Harus coba untuk bersantai atau makan malam di the 18th ini, pemandangan yang didapat baik dan yang menjadi daya tarik di the 18th terdapat lantai kaca. Untuk harga cukup tergolong mahal karena terletak di trans hotel, tetapi sebanding dengan rasa kenyamanannya.","""Wah harus coba buat bersantai atau makan malam di 18th ini, pemandangan sekelilingnya enak dan sek menjadi daya tarik ke 18th yaitu ada mester kaca. Harganya lumayan mahal karena tempatnya ada di trans hotel, tapi unda-undangnya sama dengan rasa kepenakan.""",0.9221554398536682
Salah siji mal nganggo konsep sing lumayan unik. Akeh pilihan restoran dadi cocok dingge ngentekne wektu bareng kanca-kanca.,Salah satu mal dengan konsep yang cukup unik. Banyak pilihan restoran sehingga cocok untuk menghabiskan waktu bersama teman-teman.,Salah satu mal dengan konsep yang cukup unik. Banyak pilihan restoran sehingga cocok untuk mencicipi waktu bersama teman-teman.,0.9853934645652771
"Lokasine ana ing dalam utama dadi gampang dhewe kanggo tekan panggonane, yen ora nduwe kendaraan dhewe iki bisa ditekani kanggo kendaraan umum. Menu panganane akeh tenan lan ana pirang-pirang menu sing anyar pisanan aku nemu ing kedai iki, rasane enak kanggo rega sing standar, panggonane kapenak tenan.","Lokasinya berada di jalan utama sehingga memudahkan kami untuk mencapai tempatnya, jika tidak memiliki kendaraan pribadi tempat ini dapat dijangkau dengan kendaraan umum. Menu makanannya sangat banyak dan ada beberapa menu yang baru pertama kali saya temukan di kedai ini, rasanya pun enak dengan harga yang standar, tempatnya sangat nyaman.","""Lokasi ada di dalam utama jadi gampang kita cek tempatnya, kalau tidak punya kendaraan kita bisa ditabrakkan untuk kendaraan umum. Menu makanannya banyak sekali dan ada beberapa menu yang baru pesanan saya temukan di kedai ini, rasanya enak untuk harga yang standar, tempatnya nyaman sekali.""",0.9421345591545105
Panggonan iki ora cocok kanggo kaluwarga sing nggawa bayi. Dalanane curam tenan. Kanggo anjungan foto ing njaba mung entuk diisi  paling akeh 10 uwong nanging isih akeh sing meksa munggah kanggo foto.,Tempat ini tidak cocok untuk keluarga yang membawa anak balita. Jalanan sangat curam. Untuk anjungan foto di luar hanya boleh diisi max 10 orang tetapi masih banyak yang memaksa naik untuk berfoto.,"""Tempat ini tidak cocok untuk keluarga yang membawa bayi. Jalan aksesnya sangat curam. Untuk penandaan foto di luar hanya bisa diisi paling banyak 10 orang tapi masih banyak yang memaksakan untuk foto.""",0.9513952136039734
"Panggonan iki salah sawijine panggonan favoritku kanggo ndhelok bogor ing dina mbengi, kanthi suwasanane sing kapenak dikancani karo panganan lan ombeane lan pelayanane sing grapyak. Cahya kutha sing tenan-tenan ayu isa kethok saka kene. Panggonan sing direkomendasikake kanggo ngentekake wektu bareng pasangan, kaluwarga utawa kanca raket.","Tempat ini salah satu tempat favourite saya untuk melihat bogor di malam hari, dengan suasananya yang nyaman ditemani dengan makanan dan minumannya serta pelayanannya yang ramah. Cahaya kota yang benar-benar indah bisa terlihat dari sini. Tempat yang rekomendasi untuk menghabiskan waktu bersama pasangan, keluarga atau sahabat.","""Tempat ini salah satu tempat favorit saya untuk melihat bogor di malam hari, dengan suasana yang nyaman ditemani dengan makanan dan minuman serta pelayanannya yang ramah. Cahya kota yang sangat-sangat indah bisa ditangkap dari sini. Tempat yang sangat direkomendasikan untuk menghabiskan waktu bersama pasangan, keluarga atau kawan-kawan.""",0.9630799889564514
"Gela karo proses mbatalne tiket, wis 43 dina nanging ora ndang ditransfer. loket ora gelem ngelayani","Kecewa dengan proses pembatalan tiket, sudah 43 hari tapi tak kunjung ditransfer. loket tidak mau melayani","Menyebalkan proses cancel tiket, sudah 43 hari tapi tidak sampai ditransfer. loket tidak mau melayani",0.9497950673103333
"Pilian mangan lan ngombene akeh kanggo dipilih. Lan panggone gede, dibagi dadi pirang-pirang bagian lan konsep. Lak rega cukupan pas kanggo ning sak.","Pilihan makan dan minuman banyak untuk dipilih. Dan tempatnya besar, dibagi menjadi beberapa bagian dan konsep. Untuk harga cukup pas buat di kantong.","Pilihan makan dan minum banyak untuk dipilih. Dan tempatnya luas, dibagi menjadi beberapa bagian dan konsep. Kalau harga cukup terjangkau untuk not.",0.9620990753173828
"Restoran gaya jaman bityen. Ana display kue-kue, es krim uga. Suwasanane nyaman. Panganan khas omahan. Isa dinggo rombongan utawa karo kaluwarga. Panganane enak. Sega ulame enak. Sega tutug oncome uga oke. Masakan eropa, asia, nusantara kasadia ning kene. Karek milih. Bocah-bocah seneng mangan es krime ning kene.","Restoran bergaya zaman dahulu. Ada display kue-kue, es krim juga. Suasana nyaman. Makanan khas rumahan. Bisa untuk rombongan maupun dengan keluarga. Makannya enak. Nasi ulamnya enak. Nasi tutug oncomnya juga oke. Masakan eropa, asia, nusantara tersedia di sini. Tinggal pilih. Anak-anak suka makan es krimnya di sini.","""Restoran bergaya zaman dahulu. Ada display kue-kue, es krim juga. Suasana nyaman. Makanan khas masakan. Bisa untuk rombongan maupun keluarga. Makanan enak. Segar ulamnya juga enak. Segar tutug oncom juga oke. Masakan eropa, asia, nusantara tersedia di sini. Suasana pilih. Anak-anak suka makan es krime di sini.""",0.9642595052719116
"Salah sijine jeneng batagor sing kondhang ing bandung. Rasane nikmat, kanggo rega per buwahe rp. 10 ewu. Pesen 3 buwah kanggo aku cukup maregi amarga ukuran per buwahe cukup gedhe.","Salah satu nama batagor yang terkenal di bandung. Rasanya nikmat, untuk harga per buahnya rp. 10 ribu. Order 3 buah untuk saya cukup mengenyangkan karena ukurannya per buahnya cukup besar.","Salah satu favoritnya batagor yang terkenal di bandung. Rasanya nikmat, untuk harga per buahnya rp. 10 ribu. Pesen 3 buahnya untuk saya cukup memuaskan karena ukuran per buahnya cukup besar.",0.9777106642723083
Tau percaya karo body lotion citra nggarai wulu tambah akeh,Pernah percaya kalau body lotion citra bikin bulu tambah banyak,"""Tau percaya sama body lotion citra bikin kulit makin banyak berjamur",0.9124613404273987
Macet nang ngendi-ngendi yen lagi preinan.,Macet di mana-mana kalau lagi liburan,Macet di mana-mana kalau lagi liburan.,0.9819566607475281
"Tulung dikabarne kronologi lengkape, pulsa awit karo keri karo nyebutne tim ya mas/mbak, tim bakale ngecek transaksi penggaweane pulsane","Mohon informasikan detail kronologi, pulsa awal dan akhir dengan mention tim ya kak, tim akan cek transaksi pemakaian pulsanya","Mohon disampaikan kronologi kejadiannya, pulsa habis bersamaan dengan kehabisan waktu pengetikan ya mas/mbak, tim akan cek transaksi pengiriman pulsanya",0.9074510335922241
"Area mangan ing njabane nyenengake. Igane oke, rasane enak. Jus jeruke ditambah stroberine nikmat. Regane uga oke.","Area makan di luarnya menyenangkan. Iganya oke, rasanya enak. Jus orange plus stroberinya nikmat. Harganya pun oke.","""Area makan di luar sangat menyenangkan. Makanan oke, rasanya enak. Jus jeruk ditambah strobesnya nikmat. Harganya juga oke.""",0.9577875137329102
Kanggo kowe sek nggolek resto kanthi suwasana sek romantis ora salah maneh uga moro mrene. Lan yen kurang kowe pas-pasan pesen wae menu sek entheng-entheng. Aja diapusi karo gambar ana ing buku menu yen ora pengen nyesel. Menu sukine luwih oke namung kayane ngapae ya adoh-adoh macet-macetan mara mrene mung nggolek kuwi. Ing kutha luwih afdol kayane. Pemandangane jogja mbengine nyekel.,Buat anda yang mencari resto dengan suasana yang romantis tidak salah lagi ke sini saja. Dan kalau rendah anda pas-pasan pesan saja menu yang ringan-ringan. Jangan terkecoh dengan picture di buku menu kalau tidak mau menyesal. Menu sukinya lebih oke tapi kayaknya ngapain ya jauh-jauh bermacet ria ke sini cuma mencari itu. Di kota lebih afdol kayaknya. Pemandangan jogja malamnya memegang.,"""Untuk kalian yang mencari resto dengan suasana yang romantis tidak salah juga deh ke sini. Dan jika kurang kalian pesenin saja menu yang enteng-enteng. Jangan ditipu dengan gambar di buku menu kalau tidak mau nyesal. Menu favoritnya lebih oke tapi kayaknya gimana ya adoh-adoh macet-macetan sampe ke sini cuma nyari itu. Di kota seh lebih afdol kayaknya. Pemandangannya jogja luar biasa.""",0.9288582801818848
Rasane meh pada karo resto sing liyane sing dodolan iwak laut. Aman resik lan pelayanane cepet,Rasanya hampir sama dengan resto yang lain yang jualan seafood. Aman bersih dan pelayanannya cepat.,"""Rasanya sama dengan resto lain yang jualannya ikan laut. Aman bersih dan pelayanan cepat""",0.954193115234375
Hasil itung cepet dinyatakne seje karo hasil survei nggarai aku nggumun.,Hasil quick count dinyatakan berbeda dengan hasil survei membuat saya bertanya-tanya.,"""Hasil hitung cepat disampaikan beda dengan hasil survei membuat saya heran.""",0.9141587615013123
"Kapisan marang mrene kuwi ngerayakake kelulusan adikku, panggonane kuwi loh, apik tenan. Desaine uga unik, apik, kapenak, kapenak, cocok tenan kanggo mangan mbengi bareng kaluwarga, pasangan, sedulur, lan kanca-kanca, pemandangane uga apik, panganane uga enak-enak. Regane sebanding karo pelayanane, ora gela marang mrene. Bener-bener direkomendasikake.","Pertama ke sini itu merayakan kelulusan adikku, tempatnya itu loh, keren banget. Desainnya juga unik, keren, nyaman, nyaman, cocok betul untuk makan malam bareng keluarga, pasangan, saudara, dan teman-teman, pemandangannya juga keren, makanannya juga enak-enak. Harga sebanding dengan pelayanannya, tidak menyesal ke sini. Sangat-sangat direkomendasikan.","""Pertama kali ke sini itu mendedikasikan kelulusan adik saya, tempatnya itu loh, bagus sekali. Desainnya juga unik, bagus, nyaman, nyaman, sangat cocok buat makan malam bareng keluarga, pasangan, saudara, dan teman-teman, pemandangannya juga bagus, makanannya juga enak-enak. Harga sebanding dengan pelayanan, sangat merekomendasikan.""",0.963443398475647
